Gene Symbol,GSM1559340,GSM1559311,GSM1559333,GSM1559305,GSM1559326,GSM1559353,GSM1559360,GSM1559329,GSM1559335,GSM1559366,GSM1559319,GSM1559341,GSM1559348,GSM1559322,GSM1559362,GSM1559371,GSM1559301,GSM1559368,GSM1559334,GSM1559349,GSM1559355,GSM1559323,GSM1559363,GSM1559307,GSM1559343,GSM1559310,GSM1559317,GSM1559313,GSM1559332,GSM1559308,GSM1559351,GSM1559365,GSM1559303,GSM1559304,GSM1559347,GSM1559338,GSM1559352,GSM1559361,GSM1559373,GSM1559312,GSM1559330
SPTLC2,7.650581608893016,7.941192726147174,7.8998955567524,7.801958579729217,8.029214640070895,7.950008915861119,7.98499302193494,8.12781342855138,7.981977813854385,8.89837227732564,7.718737453987775,7.792241480937522,7.92369798586296,8.154095216759027,8.052965427428386,8.084456877973745,7.865299297694148,8.053009035902628,7.57711588272318,8.479578984907608,7.958223296978699,7.605494536296854,7.860093535910572,8.015109427988538,7.794240221815102,7.953709577600442,8.036753087493349,8.230829931888156,7.604337395779714,7.539487700499691,7.170343970191752,7.840855526329828,7.565793716289759,7.781810171906133,7.862550978552457,7.643244685284604,8.025094864574475,7.722070989808048,8.216118636770736,8.496531979920526,7.963616546211933
PSMF1,8.397934163189598,8.33082618806722,8.249247453915137,8.197319391620606,8.666536438966912,8.810223295644322,8.621958321969226,8.444470782257632,7.765098491977647,8.161118123637154,8.350353248123533,8.089849738282677,7.880158991381188,8.457480641407075,8.688446411724012,8.4258681197511,8.232423926485016,8.156962612160077,8.227208414153573,8.620995289137207,8.766185757744207,8.354455177092392,8.391479694292855,8.512757829363503,7.841538947865112,8.531762213913915,8.844186511931808,7.9909150783136,8.134168867310844,8.6297460723902,8.247519282216205,8.087440694871498,7.871316295529198,8.576790605082348,8.665249432058708,8.688860744265266,8.528137732219754,7.923091902935887,8.52127801247996,8.698400232739015,8.264157998794994
SLC35A1,10.3778099273053,9.23361970176562,10.1383005912202,9.7141246866593,10.1427931816848,9.71393873918925,9.3763640399897,9.38532052766477,9.66084672708246,10.0828655193988,9.8616651487933,10.7417283534441,10.5485243176463,10.3083498602137,10.5726592024932,10.0238151189205,9.35142112802253,9.85972637001556,10.2253101535614,10.2132574590599,9.66323444746484,9.96515871838626,9.75508731277688,9.79036085983418,10.7619812566174,10.141609497471,9.6496586024529,8.70912445689655,9.44239357602294,9.27526730725937,9.87481896363916,9.60421605906556,10.4141305204774,9.62400934321264,9.77575267298266,10.4816420561745,8.99171361008462,9.51946783765626,9.49956763220945,8.99048056005038,9.3524033428729
SLC25A10,7.67191487257267,8.69802393312635,8.11509449265814,8.36643020911801,8.13020014020656,7.86757683607018,8.29571956398246,7.2819678939502,7.53654806234823,8.10355690896115,7.5625633651205,7.81738531127522,8.26188658238212,7.58698876498824,6.75466657968095,7.85530246248204,7.4345525113306,7.34099617119823,8.10985770597211,8.08624906686489,7.73087113846699,7.46960979498095,7.36452395232986,7.56477284306762,7.46087845771115,7.14386010266829,7.62707758400562,8.25318457005705,8.04099602367155,7.27435226919861,7.99394478572761,7.74782771316074,7.17427634298415,7.52467280919499,7.73753007381587,7.97925550790578,7.57783925085954,7.85220363306779,8.3720362166652,7.00525705552625,7.87005696898689
ENTPD4,8.073335313376447,7.483241902038087,7.608013748182951,7.880097726119414,8.36900410621,7.288644418919077,7.954918351209727,7.661214743814679,8.850799462718356,7.634477398731679,7.743221684176073,7.744339050814154,7.312546303682276,8.300785535648993,8.00149739184315,7.606146508451187,7.746558973850203,7.85004333214253,7.471514484948226,7.329128074789956,7.3928337129062625,8.070632620129269,7.73929923406395,7.88734079681807,7.594255708015537,7.685714334023177,7.776483852254383,7.394243161311027,8.260249001608374,7.538178295526116,7.27707759623721,7.756969816570744,8.175938513415163,7.410322266777623,7.8765976336630175,7.90288437515851,7.686637435991474,7.592109955628886,7.607035991089603,7.9245158633098205,8.267158074396777
CALB2,6.96032669190222,6.71361271947111,6.44575608272393,6.24257443638826,7.65793389233275,7.57097848393696,6.64520622953783,7.72714995707692,7.56728460655878,7.01375917539155,7.62841142154434,8.73810699934185,7.25318571181984,7.21112985477313,6.49785869371769,6.9336097426861,7.84654790142589,8.14286301361264,6.87796914740311,6.93059326091924,7.19626540754909,6.8890981952223,6.90724104065291,6.42039459679409,7.08303201304746,6.58537587969022,8.35373276372924,7.8002647507832,9.8719042220357,7.59861442505344,6.76451736537624,7.66202677681172,6.69215801966041,7.37589027910449,7.23973156196928,6.88954990888595,7.43832308172476,8.15163850779118,8.3775657148217,8.00762650500779,7.46849744464809
SPHK2,7.546920381074646,7.869462549738049,7.720263372519261,7.835007091312915,7.95149862836836,8.39707177498663,7.845169434560175,8.334394750872445,8.059362879328965,7.897539756653829,7.75293217519335,7.65473674328727,7.531619383798085,7.866222845073835,7.569996178402976,7.61728390958198,7.899142417734234,8.282220346093865,7.7454335283268545,7.797920068219295,8.05555863184119,7.728809962618525,7.87647238863843,8.06145787497682,7.56648212320846,7.856627511134301,7.68203001257109,7.77540155742907,7.619669447693875,7.74629544077352,8.42796811995529,7.885479747852585,7.5967010602129,7.761016318467094,8.399327594857075,8.098865870347655,8.02735177547629,7.582381542433935,7.87797613973288,8.273710745083175,7.932414396090375
NDRG4,6.31925311691009,7.49804384361934,7.05925810712004,7.1794561293662,9.60439078823454,7.17692943580199,7.91124052527196,8.10778135952102,6.94774345514736,6.76312164369639,8.84703091387226,6.68803379933726,6.88370453531306,7.691073012558,7.06441684460541,10.1191644826723,7.91203169604749,7.94764708674512,7.07196009677762,6.99284039743855,7.3138943356197,7.92966789068537,6.78066426698214,7.60702090737892,7.27836813741957,7.46723911926736,8.09186973568939,7.33824441179118,8.01224866056662,6.82845414466078,7.51387903518226,8.03038756134911,7.91293822178839,6.84833795846988,7.13168062130561,7.90481881544315,7.3270193162338,8.01119381912985,7.58628541199547,8.56277816978143,8.92410507001949
RYR1,7.86837019398995,6.63000099433761,8.7055882644349,6.25102934191753,8.09850945967725,7.01607505324871,6.65276172902553,7.59342597800457,7.02760618135848,9.06612074097773,7.11635628773597,8.36697235797613,6.49372092745806,6.88834517968733,6.38323768998792,8.94215204542707,6.32486503622908,7.34405850115762,6.84085567558241,5.83421247174442,7.98331891747142,6.50254759752542,9.46927637671476,8.42701737939211,6.2547015252467,7.59178851419829,6.73871402730028,7.70179104239353,7.10389760291139,5.98576878959524,5.83981633529444,7.0126138083055,6.52976951914946,7.73644943709513,6.11758364509782,7.28952833364058,6.34800735624707,7.74927170646921,6.98241759987713,9.10312289439754,6.51590900052179
ATG4B,9.68063278977624,9.691193964687203,9.535763710538044,9.87317956259044,9.4752585151302,9.77112822087326,9.589174353509724,9.51717300737167,9.335204684223456,9.64740568376994,9.761559046350175,10.37536681786654,9.675283578526484,9.5941601123124,9.702193854657835,9.685008065615277,9.088486086845071,9.695558085435763,9.881995829258123,9.806879881933837,9.261600009756044,8.785469119277133,9.766678929538063,9.865821236170031,9.714588908158396,9.84843697439247,9.387874108271207,9.930210301411227,9.211015972000714,9.667962673827832,9.18221451634759,9.638101960710625,9.153098926215328,9.477697100615286,9.516039813994755,10.02074168149296,9.81602002014838,9.494933335502695,9.963383604961717,9.715496610674029,9.64075592298412
GLRX3,8.655630454235157,8.04928810478217,8.575403801308868,9.122863500554567,8.418230194994907,8.365661685349835,8.880168967508709,8.061406108130985,8.654787515077988,7.943543542939975,8.262332638881942,8.786090471478978,8.385564909623293,8.394417666225028,8.44045958113529,8.683212946771233,9.219881409200957,8.93236519570712,8.796160448363215,8.999484590636893,8.77984448070245,8.408579823594582,8.570299882302498,8.23369005100294,8.747668806596035,8.336422318175632,8.326625444483485,8.301326299368338,8.502896242001658,8.63627653121174,9.191248181181972,8.723738744549156,8.56904212193725,8.655362307242452,8.31088073589266,8.288474327508117,8.468374509701004,8.573123382004114,8.295323194584691,8.316458127377697,8.409896256443448
NUP107,10.2552641774034,9.77643933371068,10.0768793590792,10.2063252286288,9.75471004039261,10.2848434519958,10.1062804003465,10.3374883429823,9.88445752944093,10.5147763659211,9.72006010265161,9.4392136251395,9.09362537103295,9.73610355933432,10.6854741505722,10.1171753656715,10.1691118169403,10.3725037722561,9.57739859158554,10.3787368247685,9.82305943343052,9.09743492511719,10.3357830800418,9.97154495216375,9.02624762619611,9.8460731558232,10.0766258783448,9.75392271312609,9.80951400586042,10.0081856603834,11.1830063318795,9.95193193932696,10.9570647836972,10.4699729257,10.5919631688436,10.4432726754722,9.36194168710148,10.6588196730231,11.5942692602929,10.5219551651941,10.8617148939062
ACTR3B,8.53512005754431,8.82134912668128,8.91857503740949,9.088210842531616,9.855088981203837,8.177320107200554,8.326945699710564,8.051319190565865,7.7339274795173,8.82007580089836,7.764968337420145,8.143877537056074,9.13882931472677,8.458244222011315,9.61863102337076,9.608542172800783,7.933571821667284,10.264142020065194,8.9110129216624,9.283636648359046,8.85581455961001,8.359380959634356,8.092383903239224,8.0518928413627,8.937766026632996,8.49527848422243,8.82743302313608,8.343311049147294,8.310697907796305,8.804636850882535,9.393314626838835,9.020910145696394,9.783958501276626,8.751341104631216,7.799572140262695,8.829390898188695,8.14889404443002,8.053368922961536,8.6466792839555,8.167698656430746,7.58283344795264
ZNF248,7.547810293607955,7.69773796840362,7.520637095903821,7.53119740565122,8.20936192854595,7.6812938208886,8.072951053946905,7.919434378541744,7.71836147436621,8.22837974979292,7.838740968749995,7.72132119495866,7.421625903515545,7.75522287136475,7.77184089719256,7.94682751050102,7.473042076632765,8.000355290636234,7.723610461012595,7.292472707342535,7.473419590223115,7.662733762333425,8.081279592096779,7.871895847223405,7.622937930389135,7.722613148245681,7.680969597649605,7.545415665954275,7.462974695966575,7.80407846911611,8.08145526010825,7.421412836360755,8.09943292508073,7.379268605730616,7.63805897838853,7.4083804995642,7.44893050202679,7.748873984246986,7.80467862821577,8.128566891410095,7.51357994798448
RGS16,6.924145427291701,7.162668451402283,6.453924917985507,6.824458706614856,7.99212608687209,7.830790456492196,7.028038104361966,7.144002873405334,7.087634816414364,6.809896249818903,7.4082404091553,7.215980900489289,6.568138001012904,8.040229552109404,7.292747076724471,7.344040423722023,7.315524749354126,6.928036824816346,7.003356943096224,7.04680344416646,6.9842344951580735,7.119197348915673,7.073951848392309,7.405357549050687,6.931161124052507,6.77211354460675,7.08128951676365,6.922235752130066,7.627214865807564,6.787185041678956,6.50289120956677,7.890723096695094,6.741558539404941,6.741423324831857,6.80510980729368,7.057642078499662,6.8942683117323,7.577568288400047,7.459999596939837,6.932763858033533,7.088487247844083
ARPP19,10.420206042112616,9.707874216499578,9.559522444196666,9.987651593378594,10.069875175785514,9.7959556101596,9.536337063637855,9.889467890737604,9.85245018277712,9.153704036110769,9.589528731525474,9.41962998630845,9.65181772460807,9.71658954406236,10.03230098111363,10.632964063247677,9.75964477918716,9.745108762427686,10.05332046015276,9.999120516820502,9.710148672150206,9.01971728510567,9.443675047063186,10.228189797962456,9.981529236378686,9.90184026100283,9.547465696536856,9.45470694454162,9.070173581145289,9.6697677538741,8.675993661125935,9.265064127538649,10.221117242965894,9.51827039440116,10.162568696351324,9.721883947925196,9.731348107129753,8.713851125656923,9.373364311315974,9.736599746150462,9.506161599146845
S100PBP,8.941819211783125,8.64553802142653,9.07979742634072,8.67256657176613,8.513328522384855,9.18016321364583,8.67348712077839,8.815434124061705,8.397589275943,8.352494444973795,8.325584312965717,8.853591661838134,8.264722784053944,8.60751152483001,8.307368943038519,8.920810879051166,8.531403218709524,8.703336428233964,8.8526478593542,8.031515405046175,8.877926552043935,8.13642086579636,7.96387909433462,8.609640215902685,8.188199757881705,9.061352307595676,8.478558181392671,8.871106357787856,8.734577332069795,8.438232426812341,7.58680429564941,8.92393843389077,9.51773690831484,8.387414343294626,9.00000404536187,8.772209043475875,9.120710656169209,9.08685013498927,9.10676066575,8.80293619661658,9.14349320065339
MRPL39,7.527480684645285,6.507205594169566,7.853903156189975,7.064047392173915,6.95417732486078,6.896945679725475,7.402424992885285,7.001301616325855,7.166213926887735,6.71858713511455,6.843132374285285,6.91376986129211,7.13441068865704,6.7271335228647295,7.367074883501395,8.067602588026975,6.770266913165434,7.766448084466335,7.29893546092778,7.188876674792315,7.41366969794476,7.11050519996481,7.213401784510555,7.34384784132634,7.1253234076731,6.991673304507975,7.00408380658417,7.30317361697963,6.949233965850775,6.87339570549069,7.58685694729094,6.9271469695218855,7.39025530528589,6.93061320137457,7.4130650244256,7.34390939764556,7.185278928788515,8.04129618498804,7.310410337196075,7.57607045947266,7.42003432226996
MRPS10,9.383852278041358,8.117032594065913,8.756962831312517,8.741857824015634,8.981052016632134,8.601674546245484,8.91570082929506,8.872770240382332,8.728717432326976,8.875484400282692,8.813469528754927,9.118085780652116,8.456388992694666,8.873957155139882,8.872815813870034,9.020981841400824,8.857286472699066,9.229381814428516,9.443633933163206,10.4372739543491,9.080500376694156,8.293758337929388,9.21968609268403,9.067166644531415,9.244182251218996,9.011491042631985,8.693954945042057,8.656350451977326,8.591033950351628,8.40863982992407,9.141054116541431,8.519118318510714,9.170746331654634,8.409796040973527,8.248723620952804,8.382401778558236,9.619695229397712,9.1667702158796,9.333418717188874,8.57667744265977,8.674405225596523
CASP10,6.991106276869157,7.443289111026755,6.9672589696363225,7.16791092254576,7.07561340530034,7.101451986953575,7.17121960676932,7.477839149829685,6.997577172087143,7.119970196211315,7.381045121915628,7.3057825301678,7.386737416673943,7.192713924031603,7.489615145161302,6.997724721972963,7.179066857607105,7.193457006118665,7.55580833570675,7.166780933986578,7.59910108572202,7.07258309829903,7.316652798317228,7.5222708060236,7.579887936250333,7.375045353017303,7.475315519261555,7.65775825823689,7.285283114704045,7.399933454672917,7.3264951297062275,7.2290792895558,7.517369294497045,7.283661323936368,7.422223028632075,7.441440360877345,7.179712334834383,7.432355522588935,7.225881842334273,7.150257137828612,7.137954403772117
CPT1A,7.503709806133282,7.4767158579412145,8.034814843752596,7.088120085176877,7.191070937743447,6.996032293642758,6.710683288849703,7.313192987076068,7.150824820860557,8.277332617059217,7.255856913052277,6.647853969726815,6.5403955460993455,7.006066930673417,6.892474561409798,7.940605092923078,6.937616479646465,7.673637874277995,7.177683240087232,6.987706767412172,7.011548152100192,6.879362021573503,7.189047788900507,7.489600598839292,6.47945900734889,7.51089375429302,6.845836745591788,7.370621298856838,7.047056335371185,6.858152384617492,6.907881666792379,6.981111183628645,6.990268297220103,7.122565052155952,7.23920089738345,6.736301188438895,6.879416153174318,7.183262775677835,6.91157057812,6.6583323163178605,6.45823568235131
FUBP3,8.499696514235005,7.79815683874712,8.49526157786716,8.905387280334274,7.996207657144025,8.410643886658889,8.673929346472889,8.76958035816844,8.85392933853951,8.50327022467945,8.087454394796895,8.41283312751937,8.05521146229647,8.35858467893679,8.15507857690933,8.61418350724799,8.25541213901876,8.74252910959499,8.12347625086339,8.629897696356025,8.277777027361555,8.143207828369015,8.37082845062138,8.383085346675415,8.42332152888069,8.990591689633884,8.336976176288946,7.970725230682129,8.602061243621595,8.958912427208585,8.31967395663745,8.327590027885885,9.158944658649103,8.23886496042988,8.410209428938895,8.94537383450588,8.962224025803385,8.338198371344806,8.450927669239006,8.51230037233273,8.806808031417665
GMNN,11.1819118275433,10.3566725504327,10.7204324425671,9.75726425467256,9.77265315131917,11.1702946617156,10.1983356667186,10.0021014378424,9.93437444348697,10.2351211706138,9.45411700321756,10.4949011428832,8.41736828801481,8.89216393556552,9.69235842277757,10.1741249473617,10.5492726212949,10.3872638949161,10.5708055815617,10.486954879509,9.73936617868588,8.97105707994917,10.8659676918758,10.0255730377269,8.22245549436226,9.89353448204067,9.6072318965927,9.8281118955296,9.6501134162013,9.24863316479285,10.2725546870205,8.96683190562848,10.7823355813605,9.4622233204608,9.96875122313233,10.1979879887078,11.2445018935628,10.2208258889463,9.80294406624405,9.18779876997293,9.942683262841
KCNMB4,6.981478225434903,7.531189954863823,7.898145769495244,7.904241942816533,8.451523941760778,6.897737807719934,7.53958727634478,7.388151134196703,7.075375924057156,7.231317966677669,8.011539501897076,7.096892743808303,7.199447613447741,7.738887609917223,9.08493236821782,7.9804354569441,8.113064378365094,7.493381768134154,7.75508274668658,9.002662158043067,7.140425730290606,6.913368255941573,7.293816123142826,8.16830632182331,6.997755908399917,7.382634837802827,8.31652715868416,8.09504332956053,8.284497733421818,7.539378877836607,6.753712126074203,7.253042825024127,7.02797566839305,7.380354823156483,7.519327655910943,7.4768429901929565,7.0336209665674,7.7505110376432995,7.678532719927726,7.790808917141593,8.677068959890223
GRIP2,7.69269838777378,7.9672222416658,7.4889827793913,7.96878817054153,7.93317239319774,8.00134597492371,8.14261327140777,7.89803898321077,7.90469484668491,7.66285100939119,7.84884515283851,7.80371763135056,8.23697248545292,7.87146247984026,7.66533237063403,7.69879195765726,8.35513754909627,7.56078189234125,8.04421779006703,7.89100966880492,7.93044429851388,8.10104300714572,7.7512816196937,7.91837641856013,8.18469349931058,7.83565141202915,8.07854064124514,8.14039327167109,7.89667333950248,7.9514243256382,7.96866569352469,7.86184271429188,7.49877926386694,7.92169399916902,7.65943499853143,8.09364618216324,7.90197447150217,8.07201079667392,8.19400814087873,7.57042253431642,8.00418403524679
CTF1,7.28258570616533,7.35615534938028,8.2293506236612,7.98590549854054,8.05292167263012,8.48795463115144,7.89884946799128,9.28205007686044,7.92646791475004,8.27046978704681,8.57233113937164,7.99007370874385,8.23806573921259,8.42487942890999,7.80786403208521,7.80272865561755,8.36250509743245,7.13125152430604,8.37300375029427,8.61731033015445,8.05084643548662,8.61158926482718,8.10252274389357,8.46474721782824,7.90644303383497,8.08631369436989,8.24093616680828,7.92267251941115,7.74687468609742,7.46848747174602,7.22055785819348,7.92959945497736,7.95067847485945,7.78929347903365,7.77065197112476,8.10015702497689,8.03953980411434,7.735256208805,8.08618574405751,8.22583456729631,8.41946757743063
SF3B4,10.456893402154,10.474748579647,10.7352396244083,10.0679383769799,9.87886434153522,10.4348111527671,10.480140271221,10.6640835610025,10.470792015972,11.463222580932,9.93832453284692,11.405622542313,10.3068437760063,10.1947885520308,9.49014344799476,9.81374455404909,10.6952157979851,10.2542398845831,10.4637456316201,10.6268514315872,10.5646176196076,10.193904398025,11.1220145780248,10.1969946656143,10.3887326432231,10.3995859545679,10.1074782275101,10.1533926370148,10.6078560707651,10.0679612331442,10.2083740206864,9.75079868157801,10.3967029001678,10.5344810037362,10.4074481359725,10.5882055236763,10.5731609022353,10.2195974421576,10.4638659409087,10.7142724001293,10.5065173045984
ATAT1,7.419329329738215,7.94616147182297,8.184511783781765,7.643382152324996,8.09696872758727,8.01574202982966,8.103805965713585,7.694349145726635,7.69031395883297,7.574450166499685,7.752962915167945,7.62600972290749,7.799278882760404,7.485945175353676,7.640630826296531,8.156004537016246,7.739045419031555,7.99773004036877,8.417833224329744,8.008885450180049,7.6935637712842,8.028975658559245,7.663330692867925,7.634785370321085,7.8676031724720605,8.09821709317221,8.816442498714053,8.07333473317586,7.56054190682949,7.65061518802046,8.421074439160884,7.63640671102076,8.442397437005269,7.306407375735935,7.440817622671255,8.06510683061304,8.60828431624044,7.79528093984216,7.66801395806793,8.214892640540771,9.812973912712646
EOLA2,9.98978040691164,9.68342540775581,10.3734296218667,10.06033872591,9.79099562907345,9.62989908712792,9.90420251804093,9.82345639374898,9.8368668874797,10.0185021430826,9.76044224338192,9.69462531833006,10.4429194049463,9.81651988828006,9.83569027976076,9.92926295484687,9.9894360823658,8.99104952482715,9.36620809870917,10.3126471110186,9.6743004563297,9.3700978299014,9.46783581490175,9.75619745680269,9.52036825245512,9.74031724216938,9.63281504278983,9.78602500523849,9.65529989010928,9.34804505882903,9.51359185842115,9.78061116192682,10.4953998137814,9.88788924886903,10.0835927844574,9.43625995048663,9.99841524066838,10.1151460852694,9.75254175283579,9.61269986815482,10.2412588749781
COPS2,9.911767428336574,9.270143808690806,9.324239984339137,9.918960583557244,9.742844992006496,8.809886324050716,9.305988578149227,9.564999915081234,9.815576567539097,8.94357231946464,9.573909321706475,8.92955910933123,9.45782716658345,9.667373832403143,10.04535957313092,9.818499975457916,8.754401342611626,9.511425263307414,9.66333358241054,9.81023856662074,9.16423063487016,9.62165534527326,8.83659716545328,9.474384395150445,9.918340799791766,9.546455199093314,9.53854926042397,8.975847167211885,9.018302691300445,9.648154888084834,8.82778493152817,8.92253565365774,10.005815805384383,9.48926989206985,9.74238901453079,9.367517539614475,9.633459822094984,9.257698305268596,9.027408135511294,9.21141855111891,9.319597395031556
NYNRIN,9.93241402462759,8.75067196562151,8.89445920857004,8.74285554780245,8.80907604298067,9.5551446955019,9.57722357941952,8.28121076090293,10.0020453973016,9.47787532625459,8.28712380054845,10.0554403292949,9.24335042965441,8.88764467010228,9.68878358796282,10.3396873660083,8.12610027067422,9.24225902959643,8.60780714490276,9.11264919833796,8.96735544730915,8.80776969972315,7.78367163727262,8.86906387987674,9.23948799307991,9.14551585326961,9.35278889899731,9.85031663228073,8.84961944258886,8.62131298968596,9.95629017075766,8.9737037998657,9.56227842127664,9.52732459552047,8.93812248207337,9.14071463167651,8.92817470948234,9.09287980176639,8.41978449796727,9.77867287192316,9.43557125975806
ADAM19,7.232817029239295,7.243227068988815,7.143714829995281,7.08430594786876,7.0894653991500896,7.23773289441496,7.076469516509855,7.338699421795106,7.357969858593091,7.447324080885529,7.63029613679592,7.017379716157565,7.31887441513331,7.34857008328216,7.155790633400946,7.234179405477025,7.66363341307998,7.30630939204553,7.1629000382490045,7.166362791627785,7.067553484123319,7.02992576838362,7.13025159765059,7.49517207212351,7.168703235107305,7.53663232912199,7.061359448364875,6.817175290724295,7.80419118800447,6.85220054900298,7.333617867854665,7.735694649831825,7.403787436596305,7.098138339510536,6.901211425240884,7.328871028341805,7.312710414902175,7.522087121756344,7.80503627043339,7.47832264098365,7.67631522418981
TAOK1,7.742231564373445,7.549715689004127,8.14395062008803,7.667269434002279,7.825378212456084,7.420636198403636,7.949243198891133,7.695148206396893,8.500372939993733,8.48935208965415,7.76300053136582,8.247025062680857,7.331585894702594,7.928136701985777,7.856650466841155,7.499362045291036,7.900067416674608,7.740905892466227,7.6777053119040835,7.647104694721686,7.740313759563183,7.872250241515296,7.970262551255707,8.156914794303528,7.6508193984677,7.488456908494398,8.363884374106744,7.504099272687963,7.849931775159761,7.735976744414658,7.55033695738397,7.697921282981343,7.928463080841421,8.00354940859314,7.613367555557857,7.8757266144773,7.889253882182288,7.990111517199657,8.329660968153666,8.177926884126935,8.229368713990509
MICA,9.05492816692852,7.40938351113807,9.36486898547028,8.27970482249239,8.45972784662957,8.27532362860708,8.17118518786005,8.31762810828009,8.86606539553635,8.25923170928925,8.19703499964833,8.23265930128834,7.99495702607976,8.58134542957647,7.96877163392576,8.92153548008001,8.48822298821943,8.55096752791821,8.30745049181078,7.79842970208356,7.9370365949468,8.49371440043834,8.54789574541419,8.15392428708644,8.39002727669567,8.59715346237492,8.51295069091203,8.2117642104422,8.01680674315951,8.23963275924669,8.01512305114036,8.8832374815647,8.73410273735373,8.07250065164721,8.129683045158,8.78861711564995,8.93163858372992,8.83913205616128,8.91599327861598,8.02885712629346,8.24229128856297
PTPN3,8.742144551162955,7.883622642055689,8.215562682497245,8.490354517523935,7.69296366403373,8.452433313987015,8.642620875493625,8.202893275449705,8.724724382060945,8.049809592127634,7.80150517756204,8.658462180577995,8.770182070939391,8.762109189439379,8.582875632952126,8.409656289701285,8.19841357864159,8.34182528924461,7.785683640430105,7.842723862541275,8.32476098621213,8.167747029113144,8.114900005203435,8.403345720644175,8.905627690997239,9.329116403818045,7.906819961660025,8.42108140209313,7.80514765182123,8.901010861060424,8.98137588696399,8.535341449896425,9.416119133966845,8.341461160725895,8.262367948345306,8.609548293129516,8.889575841685785,8.836948881503465,7.45676399986816,8.3220189940118,8.267233455312759
ZBTB43,7.979113479062596,7.81184260444067,7.757997831554874,8.54442329386311,7.580617409485795,7.7645073784369245,8.267691928980593,7.984619510660242,7.854218247815018,7.47411262112121,7.440410427605189,7.720416779232648,7.442441467586804,7.830265171016729,7.290036223269904,7.379280114472289,7.29149328331612,7.806103248498016,7.54570006624966,7.635249748360295,7.821070691595582,7.47390224542942,7.483610920253946,7.694073455233294,7.775023773129919,7.774210050412388,7.204609809834814,7.442304730728184,7.975242180787445,8.264621123248514,7.243040110476434,7.368817268656135,8.10335326729696,7.895239059865799,8.02190871268527,7.880079421753384,7.714276891642403,8.011534647725878,7.881195615934845,7.961779841663828,8.097921128865924
NFIL3,9.61935945398934,8.97745992631151,9.20426302774543,10.5840719622613,9.22863095351997,9.46367964623042,9.24996123606368,9.40203486130677,9.34891757441141,8.4567848138996,8.58939996918532,10.0059144186456,8.80421948952757,9.30095565191413,8.8088562894035,9.61472043489674,8.76519939220987,10.4705875037084,9.58062308958745,7.33722014027446,9.85954550432247,10.0271121464921,9.31860882908534,8.76023427396751,7.94740911267871,8.94049154818274,8.82180801029892,9.82692595918865,9.62230004635015,8.48737493978494,9.83478173948324,10.1722955879882,9.00328583235247,8.35687867873558,9.36040169703796,9.04569691044576,8.16399629546135,9.65393461070195,9.97074917125789,9.11887089033619,9.94297061348002
GATA1,7.057577125824976,7.53634096780018,7.19663000190392,7.207982621857431,7.405779542052265,7.35790928703571,7.361234150887006,7.39044379941465,7.27780924685817,7.21961733634432,7.527610248634515,7.148599711055175,7.360872586807095,7.2498802386991805,7.181977656186195,7.21270913369502,7.272881144456365,7.277415889772495,7.237583740184091,7.26863069007749,7.32531466201085,7.46395815100003,7.196320686551595,7.40441094792624,7.52904324015768,7.27698410225473,7.28726276814232,7.40992923794585,7.610978001889915,7.28188147796706,7.187037121735875,7.365580000998024,6.97145505104192,7.547199122232425,7.29963321759805,7.299149706445405,7.234369995593985,7.55687846904131,7.36791662189111,7.13185255665108,7.094874879118785
MTPAP,9.48456720442245,8.959271522010912,9.473271344465948,9.669983306588025,9.149084104895223,9.37400424927402,9.229038179195964,9.474799703196222,9.238658432603048,9.105182460248546,9.11124830121006,9.439465328360384,9.038487378481904,9.006881651183988,9.36927493004659,9.415393919978928,8.437804643786574,9.865750351938384,10.288746028808148,8.934471297181123,9.35639119217679,8.455939339808538,9.88251254768412,9.29516123989824,9.26527609699906,8.480853339350244,9.197136507190429,9.415249044771311,8.288689734475307,9.24731362625546,9.439948025566151,8.80624276790886,9.03361937380546,8.95468373684319,9.069037536848908,9.112951282552864,8.609899610510707,8.952542243967084,8.937716707314378,9.26027555822557,8.654909600724068
AVPI1,8.64663927237615,8.78721064877299,8.79349329437318,8.42894576464872,8.80204599569452,9.01621244372364,8.36702905411771,8.65766672760255,9.00557922571857,8.49109499390602,8.62608940599912,8.89144221144735,8.81606116528177,8.94473745487204,8.83031943577491,8.66628503397829,9.06827474472162,9.1184838728417,9.2409748007945,9.18047728931901,8.86082907689107,9.37169897714146,9.00624445162626,8.96338399239765,8.73262876239159,8.69485102891752,9.20472491915248,9.35718258506633,9.07611027428206,8.81713701519674,9.48135589465064,8.89235700405949,8.48100663592708,8.71731339678467,9.48495119857771,8.8074657043874,8.32602487475487,9.08337329669822,8.91581894243813,8.62391970026589,8.67868155464549
CCNT2,7.507624038236092,6.632410502033601,7.245107148166173,7.294832002207972,6.978888495493105,7.52759607781046,7.321164261934798,7.532252446060834,8.039510628051685,6.808088224027,7.631931377711757,7.43397312829926,7.38358448823615,7.285497906784865,7.511668459647016,7.303452798365107,7.397226170663555,7.382047650718998,6.633815333898017,7.360099436659647,7.230641551453623,6.686835907463228,7.337905604561,7.504446954347535,7.68061731986197,7.757988762178327,7.050264132871208,7.2215373968514625,7.353445445955238,7.17037198451111,7.303648630496248,7.41459996707606,8.011605152115532,7.365114054047025,7.336950021896516,7.427960492905962,7.57807666286477,6.815702442459113,6.89000093585977,7.247695216787722,7.72628817205747
