"Gene","log2FoldChange","pvalue","padj"
"SOWAHA",0.240339184617415,0.741998596616271,0.999975617694874
"SHROOM1",-0.310753999516762,0.465772517332511,0.999975617694874
"GDF9",-0.0160837049937053,0.967794943988554,0.999975617694874
"UQCRQ",0.0240996512963253,0.942279206472344,0.999975617694874
"LEAP2",0.261245956946929,0.499932144165253,0.999975617694874
"AFF4",-0.12721085389771,0.667688613263423,0.999975617694874
"ZCCHC10",0.585135665325265,0.102356643490067,0.999975617694874
"HSPA4",-0.0887031822075775,0.711646864187072,0.999975617694874
"ENSG00000279691",-0.105120100096803,0.807920568387584,0.999975617694874
"FSTL4",0.496164623053842,0.490612242964531,0.999975617694874
"ENSG00000279197",0.54840919216766,0.567284673906622,0.999975617694874
"C5orf15",-0.2637418544285,0.472842098031477,0.999975617694874
"VDAC1",-0.113147155532351,0.713534305275987,0.999975617694874
"ENSG00000271737",-0.0614081209642354,0.879804586170937,0.999975617694874
"TCF7",-0.648346281237506,0.141104032913026,0.999975617694874
"SKP1",0.147969164215315,0.55958302359466,0.999975617694874
"PPP2CA",0.00267097695605184,0.993479152865626,0.999975617694874
"ENSG00000273345",-0.211142263890702,0.605331149338235,0.999975617694874
"ENSG00000270177",0.292466184194124,0.459992388732934,0.999975617694874
"CDKL3",0.225083756149164,0.581906306148678,0.999975617694874
"UBE2B",-0.0948004655932822,0.746066430027322,0.999975617694874
"ENSG00000248559",0.407905855111835,0.331152141529686,0.999975617694874
"CDKN2AIPNL",0.45727232313055,0.135526358847848,0.999975617694874
"ENSG00000250564",-1.96009514083104,0.212103972577274,0.999975617694874
"JADE2",0.162768368935541,0.632183412099133,0.999975617694874
"SAR1B",-0.400850553350603,0.149661831600387,0.999975617694874
"SEC24A",-0.0975455809782552,0.752438473655944,0.999975617694874
"CAMLG",-0.155637236456968,0.602255255650329,0.999975617694874
"DDX46",0.408744164573956,0.144461049435966,0.999975617694874
"C5orf24",0.107141716902462,0.734001519961877,0.999975617694874
"TXNDC15",0.0266556472845376,0.921674595620218,0.999975617694874
"PCBD2",0.0902447133914647,0.783010513515164,0.999975617694874
"ENSG00000279799",0.416463015712946,0.332792744020811,0.999975617694874
"MTCYBP18",-2.48199489803698,0.00725167371042328,0.512757486610132
"MTND6P4",-0.592548427111533,0.234713843594646,0.999975617694874
"MTND5P11",-0.775772972025976,0.0912317866563776,0.999975617694874
"MTND4P12",-1.47349623941972,0.0414082007326783,0.910885529072596
"MIR4461",-0.116097770858572,0.79582994066949,0.999975617694874
"CATSPER3",0.398681487816032,0.414365936845176,0.999975617694874
"PITX1",0.500164471767029,0.523775462196359,0.999975617694874
"C5orf66",-0.210902728889871,0.679888808398452,0.999975617694874
"ENSG00000277619",0.296990556785085,0.648604428119342,0.999975617694874
"C5orf66-AS1",-1.14571476938033,0.418172913289054,0.999975617694874
"ENSG00000248753",0.0519913161267859,0.946060492097892,0.999975617694874
"H2AFY",0.0726039774751801,0.628959766959998,0.999975617694874
"ENSG00000270021",0.614901832043649,0.134371052127375,0.999975617694874
"TIFAB",0.537775677442273,0.375391176121223,0.999975617694874
"ENSG00000250167",0.581986228300122,0.506029316528998,0.999975617694874
"CXCL14",0.465495360618015,0.453664722329641,0.999975617694874
"ENSG00000250378",0.155214593499291,0.876080648105316,0.999975617694874
"SLC25A48",1.63824191332756,0.0485232631172718,0.940678832491286
"FBXL21",-0.74707766134532,0.560861264909091,0.999975617694874
"TGFBI",-0.335083435260815,0.283300561594853,0.999975617694874
"SMAD5",0.0518257373205215,0.862100674230486,0.999975617694874
"ENSG00000274934",0.215071053499255,0.627070651476308,0.999975617694874
"SPOCK1",0.355415670636762,0.359930399331316,0.999975617694874
"KLHL3",0.646552271502502,0.0721562465801948,0.999975617694874
"HNRNPA0",0.0140124265283006,0.937411520829134,0.999975617694874
"ENSG00000250159",0.484971938876664,0.295402168375492,0.999975617694874
"MYOT",-2.83832716484934,0.0313145210598726,0.851693096580252
"FAM13B",0.0988504780476999,0.698491463935674,0.999975617694874
"NME5",0.663338099831714,0.251157640648637,0.999975617694874
"BRD8",0.443704345122707,0.128096814800027,0.999975617694874
"KIF20A",0.618883325908767,0.154845518276667,0.999975617694874
"CDC23",0.0866309949392802,0.667211658669989,0.999975617694874
"GFRA3",-0.474960346889062,0.5305686321856,0.999975617694874
"CDC25C",0.513488159195705,0.286037451134387,0.999975617694874
"FAM53C",0.112119139087541,0.610460756520581,0.999975617694874
"KDM3B",0.247899835106408,0.394621552979577,0.999975617694874
"REEP2",0.769870376521949,0.179047200058752,0.999975617694874
"EGR1",-1.19654454114294,0.0186568766025904,0.724687575950813
"ETF1",-0.0821258783053384,0.784637238708123,0.999975617694874
"HSPA9",0.0578812082181803,0.754492364240876,0.999975617694874
"SNORD63B",-0.210700915289209,0.640413803785907,0.999975617694874
"SNORD63",0.599569557425555,0.0984058743985077,0.999975617694874
"CTNNA1",-0.0705949711669273,0.701217035816596,0.999975617694874
"LRRTM2",-1.67001359585226,0.0263838774963103,0.805857500019205
"SIL1",-0.0594297673730573,0.751509365324176,0.999975617694874
"RPL12P21",1.08642922390539,0.0244295676136849,0.781248859858258
"ENSG00000280987",-0.369310441383817,0.429730183441853,0.999975617694874
"SNHG4",-0.152267894827194,0.739524387655618,0.999975617694874
"SNORA74D",0.00727596628641824,0.989454537565301,0.999975617694874
"SNORA74A",-0.974048695014702,0.0528178892069464,0.955167695560016
"MATR3",0.154519621792021,0.678925026206662,0.999975617694874
"RNA5SP195",-0.860172718562659,0.0833158058583258,0.999975617694874
"PAIP2",0.301018027303839,0.338843135438865,0.999975617694874
"SLC23A1",0.0643694277804144,0.913116130184585,0.999975617694874
"MZB1",-0.168498895886757,0.756989924569541,0.999975617694874
"PROB1",-0.155229713260383,0.679018923681502,0.999975617694874
"SPATA24",-0.36225242259539,0.376171793014972,0.999975617694874
"DNAJC18",0.00369104314163479,0.991719145107415,0.999975617694874
"ECSCR",1.6194987323083,0.000736158334968951,0.157975770968811
"TMEM173",-0.108703996182229,0.71189442395453,0.999975617694874
"UBE2D2",-0.156601930623137,0.407350365550329,0.999975617694874
"CXXC5",-0.145692528454295,0.69664235698203,0.999975617694874
"ENSG00000249526",0.721079036461976,0.102070765345988,0.999975617694874
"PSD2",0.992140561162672,0.127946209654575,0.999975617694874
"NRG2",0.244276662686194,0.658538249858274,0.999975617694874
"LINC01024",-0.600803473774233,0.173693026167314,0.999975617694874
"PURA",-0.0143351414427462,0.963193039657751,0.999975617694874
"IGIP",-0.0314607631667623,0.933091439340232,0.999975617694874
"ENSG00000254363",0.227126048310932,0.662497564730961,0.999975617694874
"CYSTM1",-0.131537658050029,0.670228683593391,0.999975617694874
"ENSG00000250069",-0.134411238520724,0.754900802878072,0.999975617694874
"PFDN1",0.00128394073316924,0.996658679886996,0.999975617694874
"HBEGF",-1.0223431252844,0.0190350803982675,0.724687575950813
"SLC4A9",-0.321663651845716,0.600736087170144,0.999975617694874
"ENSG00000249637",0.72360844021185,0.115989203930624,0.999975617694874
"ANKHD1",0.0197494764835184,0.953230951265957,0.999975617694874
"ANKHD1-EIF4EBP3",0.704405528464332,0.101597777430024,0.999975617694874
"SRA1",-0.0332031826573511,0.887996625936809,0.999975617694874
"APBB3",-0.153874467865654,0.656021151908351,0.999975617694874
"SLC35A4",-0.224952049074675,0.434216719600279,0.999975617694874
"ENSG00000283602",-0.407453468662665,0.436690575271245,0.999975617694874
"CD14",0.103682750343072,0.794583417424053,0.999975617694874
"NDUFA2",-0.296394504247236,0.379224103944604,0.999975617694874
"TMCO6",0.0303311696116164,0.919951877323248,0.999975617694874
"IK",-0.0908469735299191,0.784302399676239,0.999975617694874
"WDR55",-0.236489765769437,0.238174780611656,0.999975617694874
"DND1",0.438838261949749,0.26249255374634,0.999975617694874
"HARS",-0.132914679866741,0.478232086651458,0.999975617694874
"HARS2",0.192945079550757,0.54910726770766,0.999975617694874
"ZMAT2",0.330374970628574,0.301046441758067,0.999975617694874
"VTRNA1-1",-0.138044743278508,0.835213370523575,0.999975617694874
"VTRNA1-2",0.355539006759433,0.783508332504474,0.999975617694874
"PCDHA1",1.21966485488809,0.326687502117478,0.999975617694874
"PCDHA2",1.53040969671872,0.0390815281248382,0.889011376020703
"PCDHA3",0.766336081715835,0.26592063727489,0.999975617694874
"PCDHA4",0.983303046500037,0.0861221032001135,0.999975617694874
"PCDHA5",1.20653906472241,0.0806832651324331,0.999975617694874
"PCDHA6",1.02514850359515,0.177405990620071,0.999975617694874
"PCDHA7",0.701101759064112,0.236582066326297,0.999975617694874
"PCDHA8",1.70370887965257,0.0280139248194726,0.817778990642503
"PCDHA9",-0.0371939168987513,0.952788476723789,0.999975617694874
"PCDHA10",0.813721967369624,0.227346280753707,0.999975617694874
"PCDHA11",-0.714222887409007,0.257127276398645,0.999975617694874
"PCDHA12",1.04850889539638,0.116394320934887,0.999975617694874
"PCDHA13",0.87053538308118,0.189927781465678,0.999975617694874
"PCDHAC1",0.394349926005015,0.52130317005758,0.999975617694874
"PCDHAC2",0.00611234281758527,0.991649138116241,0.999975617694874
"PCDHB1",-0.283006538429904,0.69238748786278,0.999975617694874
"PCDHB2",-0.666337107856208,0.218168497374895,0.999975617694874
"PCDHB3",0.623392571583121,0.303771201565034,0.999975617694874
"ENSG00000272108",-1.11032276764151,0.0520261249448996,0.953457517988744
"PCDHB4",0.482225379142479,0.339305282722502,0.999975617694874
"PCDHB5",1.20757432755174,0.0360107719472958,0.869733017700893
"PCDHB6",0.112294036174157,0.83740290327167,0.999975617694874
"PCDHB17P",-0.515000307794861,0.46474880263281,0.999975617694874
"ENSG00000280336",-1.90167280462593,0.0284763118846259,0.823563188930561
"PCDHB7",-0.74288778767517,0.105455175691991,0.999975617694874
"PCDHB8",-0.709057323841559,0.214388453344808,0.999975617694874
"PCDHB16",-0.732773554215323,0.14971214216126,0.999975617694874
"PCDHB9",0.622541245591362,0.210515594876519,0.999975617694874
"PCDHB10",0.237971995552447,0.635229687770672,0.999975617694874
"PCDHB11",-0.0903555121770595,0.853118401600934,0.999975617694874
"PCDHB12",0.0927561735394621,0.853101459179507,0.999975617694874
"PCDHB13",0.0603758953080428,0.895034392469704,0.999975617694874
"PCDHB14",-0.0609689279975621,0.896116291760988,0.999975617694874
"PCDHB18P",0.0675380764632959,0.896417428871318,0.999975617694874
"PCDHB19P",0.268993194627776,0.641156142202162,0.999975617694874
"PCDHB15",0.406444266451993,0.337384162541609,0.999975617694874
"TAF7",0.0228304931419196,0.936979867924541,0.999975617694874
"SLC25A2",-0.0325140412673986,0.940528841153814,0.999975617694874
"ENSG00000272070",-0.638608372607848,0.233481996536,0.999975617694874
"PCDHGA1",-0.159637814173694,0.79815662899195,0.999975617694874
"PCDHGA2",0.0320424558272981,0.950592254058072,0.999975617694874
"PCDHGA3",0.343824140188532,0.458626551512156,0.999975617694874
"PCDHGB1",0.399022611143389,0.412970013063908,0.999975617694874
"PCDHGA4",0.424006594940995,0.35787854497436,0.999975617694874
"PCDHGB2",-0.373218820481856,0.459198307666436,0.999975617694874
"PCDHGA5",-0.154194067092972,0.717678752501667,0.999975617694874
"PCDHGB3",0.0997871998679815,0.838104336636304,0.999975617694874
"PCDHGA6",-0.171825984720189,0.693848745548047,0.999975617694874
"PCDHGA7",-0.0103129753746148,0.982434995527206,0.999975617694874
"PCDHGB4",-0.0859662498386742,0.873760564019014,0.999975617694874
"PCDHGA8",-0.249153182559854,0.611431745319011,0.999975617694874
"PCDHGB5",0.141246338232848,0.762282663038217,0.999975617694874
"PCDHGA9",0.159152223387116,0.726046795305992,0.999975617694874
"PCDHGB6",-0.0802266782772035,0.862561399649157,0.999975617694874
"PCDHGA10",0.0118489928543959,0.978050705664737,0.999975617694874
"PCDHGB7",0.0958812741986853,0.825005364969055,0.999975617694874
"PCDHGA11",-0.108951426148437,0.803841671177397,0.999975617694874
"PCDHGB8P",0.329527927692936,0.423302220002387,0.999975617694874
"PCDHGA12",0.169548856839645,0.663116302293318,0.999975617694874
"ENSG00000276545",0.119834408813782,0.800673312305034,0.999975617694874
"ENSG00000273557",-0.663406206344101,0.208216910645062,0.999975617694874
"PCDHGC3",-0.282006507385062,0.478874936809147,0.999975617694874
"RN7SL68P",-0.173278274984162,0.691046272292028,0.999975617694874
"PCDHGC4",0.380825789731834,0.438278630352229,0.999975617694874
"PCDHGC5",0.0108501069179133,0.98121470780952,0.999975617694874
"DIAPH1",-0.164198885011632,0.39626441604381,0.999975617694874
"HDAC3",-0.149503465762277,0.633787115721036,0.999975617694874
"RELL2",-0.732343754027561,0.160982555053893,0.999975617694874
"FCHSD1",-0.165329809517094,0.45493205805616,0.999975617694874
"ARAP3",0.0748567774873398,0.828536294627866,0.999975617694874
"ENSG00000278925",1.0421849230818,0.0835785653115183,0.999975617694874
"PCDH1",-0.0441770559995893,0.909931578697298,0.999975617694874
"KIAA0141",-0.0106708977540662,0.967396543224688,0.999975617694874
"PCDH12",0.85018087136503,0.0553697481865532,0.971459504300145
"ENSG00000271871",-0.277272810545973,0.5229842799743,0.999975617694874
"RNF14",0.20741588268149,0.559784846692271,0.999975617694874
"GNPDA1",-0.308331340335891,0.265077727157399,0.999975617694874
"NDFIP1",-0.292202106794615,0.266910676359454,0.999975617694874
"ENSG00000280047",0.0226620675424584,0.954837185661164,0.999975617694874
"SPRY4",-0.095376818727147,0.8089173277008,0.999975617694874
"ENSG00000281881",0.368246501891725,0.43761112435764,0.999975617694874
"SPRY4-AS1",0.159318351567179,0.770807450688651,0.999975617694874
"FGF1",-0.470070995965061,0.359726641769169,0.999975617694874
"LINC01844",-0.233876464261915,0.784790641328352,0.999975617694874
"ARHGAP26",-0.0017257354770099,0.994089176577361,0.999975617694874
"ARHGAP26-IT1",0.346352559886463,0.395498726545956,0.999975617694874
"NR3C1",0.0704641749842904,0.831221908918828,0.999975617694874
"ENSG00000279679",0.349370009996393,0.47434353731743,0.999975617694874
"YIPF5",-0.00210125883941558,0.99524088025077,0.999975617694874
"KCTD16",0.199974002721482,0.743223701861482,0.999975617694874
"PRELID2",-0.341630242997211,0.368870062202454,0.999975617694874
"ENSG00000249363",-0.186548990328036,0.661191346827257,0.999975617694874
"SH3RF2",-0.137418621496165,0.819538997402437,0.999975617694874
"ENSG00000248493",-0.37363311850539,0.61126795344673,0.999975617694874
"PLAC8L1",0.154003413085747,0.783327563405554,0.999975617694874
"LARS",0.23969529816411,0.42374438404842,0.999975617694874
"RBM27",-0.161324020601759,0.611741516751919,0.999975617694874
"TCERG1",0.333010541264951,0.21024344346293,0.999975617694874
"PPP2R2B",-0.699941889826348,0.252770436443592,0.999975617694874
"RN7SL791P",-1.30393149459077,0.096922200396176,0.999975617694874
"STK32A-AS1",-0.712263047680461,0.529901607494184,0.999975617694874
"STK32A",0.282275668084929,0.724011321763828,0.999975617694874
"DPYSL3",-0.383950844535341,0.398836071893233,0.999975617694874
"JAKMIP2",0.197753497915855,0.738511036525336,0.999975617694874
"SPINK1",-0.481796625444568,0.564337589581797,0.999975617694874
"SCGB3A2",0.137252851170471,0.901441989201923,0.999975617694874
"C5orf46",0.368399113997985,0.684588385200339,0.999975617694874
"SPINK5",-1.24214052358895,0.100143690850453,0.999975617694874
"HMGN1P16",0.567199241404633,0.481063978213052,0.999975617694874
"ENSG00000247199",0.717280342435392,0.194299124713525,0.999975617694874
"SPINK7",-4.88706763971505,0.0121982285397607,0.624784251720053
"FBXO38",0.168605700633698,0.637594958634793,0.999975617694874
"ENSG00000274799",0.430338636416128,0.371016601077928,0.999975617694874
"HTR4",-0.593044619471574,0.483764401182076,0.999975617694874
"ADRB2",0.198765509791002,0.577571882012711,0.999975617694874
"SH3TC2",-0.695720264777947,0.234225946739501,0.999975617694874
"ENSG00000250072",-1.62740484129534,0.0180734977546324,0.721504522783113
"ABLIM3",0.173164607562277,0.686505493459192,0.999975617694874
"AFAP1L1",0.388155741506266,0.358944896463209,0.999975617694874
"GRPEL2",-0.329491372366475,0.411335422514336,0.999975617694874
"PCYOX1L",0.444586374382218,0.175278883047435,0.999975617694874
"CARMN",0.304754690494738,0.449554884261038,0.999975617694874
"ENSG00000275871",-1.25840271262671,0.0764422991038398,0.999975617694874
"MIR145",0.448627002545759,0.390763065967722,0.999975617694874
"CSNK1A1",-0.0287889640809702,0.907773106253154,0.999975617694874
"ENSG00000230551",0.0145500758475183,0.968138739039167,0.999975617694874
"RPL29P14",0.170364097046251,0.645779925564801,0.999975617694874
"ARHGEF37",-0.204161744818587,0.625226608698835,0.999975617694874
"PPARGC1B",0.310921510299145,0.395215882514202,0.999975617694874
"PDE6A",-1.34558316434822,0.0434961761108929,0.919475055925715
"SLC26A2",-0.399163563374056,0.233997488589873,0.999975617694874
"TIGD6",0.051227737043904,0.84576111566316,0.999975617694874
"HMGXB3",-0.203008542167288,0.418314003613753,0.999975617694874
"CSF1R",0.148635095834088,0.648176823974027,0.999975617694874
"PDGFRB",-0.0607824405563036,0.849877805240103,0.999975617694874
"CDX1",0.206584471863038,0.708015670236101,0.999975617694874
"SLC6A7",-0.264797368477955,0.668626701606315,0.999975617694874
"CAMK2A",-0.21901460198181,0.652635229871557,0.999975617694874
"ARSI",0.105520620076538,0.826407707759653,0.999975617694874
"TCOF1",0.222821325397396,0.34185964612698,0.999975617694874
"CD74",0.0600705934970196,0.873556456907513,0.999975617694874
"RPS14",-0.183258880753789,0.549556351064262,0.999975617694874
"NDST1-AS1",-0.239260566045165,0.716947515769377,0.999975617694874
"NDST1",0.154729595937863,0.639723117188294,0.999975617694874
"SYNPO",0.0754593345084106,0.775460953601131,0.999975617694874
"MYOZ3",0.271428891375702,0.549266078352334,0.999975617694874
"RBM22",-0.281518238200868,0.3857759556326,0.999975617694874
"DCTN4",-0.0231148399355508,0.931810341547461,0.999975617694874
"SMIM3",-0.472455707260037,0.21200023227412,0.999975617694874
"ZNF300",-0.3119434444218,0.480191091998677,0.999975617694874
"ZNF300P1",-0.469032847563364,0.333647431043835,0.999975617694874
"GPX3",-0.145957556105806,0.744129072438121,0.999975617694874
"TNIP1",0.234845882928485,0.424898441286203,0.999975617694874
"ANXA6",-0.116866825977403,0.714731222228013,0.999975617694874
"CCDC69",-0.0133656581761234,0.96930720877678,0.999975617694874
"GM2A",-0.325142600816547,0.287992749649738,0.999975617694874
"SLC36A1",-5.51357540908152e-05,0.99986119402597,0.999975617694874
"FAT2",0.0268824480807919,0.971490930607248,0.999975617694874
"ENSG00000271795",-1.02989034146368,0.0279353305074439,0.817778990642503
"ENSG00000260581",-0.454900281926808,0.589167230078249,0.999975617694874
"SPARC",0.040796120554712,0.903770503521009,0.999975617694874
"ENSG00000272112",-0.0922017473089758,0.863530594698042,0.999975617694874
"ATOX1",-0.19557430751149,0.60900468331326,0.999975617694874
"ENSG00000213433",0.558051436290458,0.257966756388437,0.999975617694874
"ENSG00000275765",0.187583702658098,0.684831898972517,0.999975617694874
"G3BP1",-0.210586635252991,0.445327806609577,0.999975617694874
"GRIA1",1.29340442688798,0.0648375344197894,0.999975617694874
"FAM114A2",-0.120961237788681,0.667324955822028,0.999975617694874
"MFAP3",-0.214938712517405,0.524472500842707,0.999975617694874
"GALNT10",-0.235551302807669,0.439453274124261,0.999975617694874
"SAP30L-AS1",0.171699570351307,0.582851106245828,0.999975617694874
"RN7SL655P",-0.757144368097869,0.197122134260173,0.999975617694874
"SAP30L",0.0132812001782051,0.956532868938652,0.999975617694874
"LARP1",-0.0212608355499874,0.880994852918905,0.999975617694874
"RN7SL803P",-1.87395111528475,0.0296608384459154,0.829504285865788
"ENSG00000241187",0.0140432703194768,0.975824268513927,0.999975617694874
"FAXDC2",-0.121674758985522,0.802908184191273,0.999975617694874
"ENSG00000277039",0.238626522203018,0.685313659342206,0.999975617694874
"CNOT8",-0.101574279604765,0.709466761708143,0.999975617694874
"GEMIN5",0.39101267422061,0.160545211534946,0.999975617694874
"MRPL22",0.107525687462329,0.759126535388631,0.999975617694874
"SGCD",-0.00845082887760785,0.984024464736236,0.999975617694874
"TIMD4",-0.209256778401927,0.711324566955239,0.999975617694874
"HAVCR1",-0.659569554596533,0.303029128864617,0.999975617694874
"HAVCR2",0.24650252448493,0.582306435193669,0.999975617694874
"MED7",0.184519232738908,0.610135979190066,0.999975617694874
"ITK",-0.202277272459957,0.723646243650175,0.999975617694874
"CYFIP2",0.155743930365167,0.718150373262046,0.999975617694874
"ENSG00000251405",0.0293306224831113,0.955770357740995,0.999975617694874
"ENSG00000248544",0.156177263608637,0.711821341325973,0.999975617694874
"ADAM19",0.0680422680180796,0.871122801330744,0.999975617694874
"NIPAL4",-2.7676936979457,0.000221960768937651,0.075240802233836
"SOX30",-1.44105520099361,0.0263826069590912,0.805857500019205
"THG1L",0.0480309896313201,0.895494702754497,0.999975617694874
"LSM11",-0.0393510646633797,0.917198437374348,0.999975617694874
"CLINT1",-0.0930064904152787,0.718076935524022,0.999975617694874
"EBF1",-0.0372554987542242,0.923243839681366,0.999975617694874
"LINC02202",0.486377629961297,0.32906393791855,0.999975617694874
"ENSG00000279204",0.236655726078179,0.651677554424772,0.999975617694874
"RNF145",-0.11610648091884,0.699117380032461,0.999975617694874
"UBLCP1",0.0753924919752342,0.790244610339515,0.999975617694874
"ENSG00000249738",-0.350651375026659,0.498039688642476,0.999975617694874
"ENSG00000283413",-1.45453961774299,0.423845636759903,0.999975617694874
"ADRA1B",0.0780262996340484,0.907423306032552,0.999975617694874
"TTC1",-0.0535964515667623,0.873476118642531,0.999975617694874
"PWWP2A",-0.333808179005584,0.291348501272906,0.999975617694874
"FABP6",0.656157426722307,0.380077415257971,0.999975617694874
"CCNJL",-0.0264321900719497,0.962178902831295,0.999975617694874
"C1QTNF2",0.149930590212693,0.752033571055309,0.999975617694874
"ZBED8",0.607414936060753,0.0968075038570688,0.999975617694874
"SLU7",0.0286015038270201,0.907132878987709,0.999975617694874
"PTTG1",0.577307572098352,0.220691099333034,0.999975617694874
"MIR3142HG",-0.21296854833886,0.67018296279437,0.999975617694874
"ATP10B",-0.0150870112324856,0.980153528949058,0.999975617694874
"LINC02159",1.33049294513596,0.0572080485359218,0.974753434039289
"GABRB2",0.651707555105128,0.324291311438633,0.999975617694874
"GABRG2",0.301410510158601,0.815809960349251,0.999975617694874
"CCNG1",-0.396925915372235,0.311994054203558,0.999975617694874
"NUDCD2",-0.209664501143617,0.462352063514943,0.999975617694874
"HMMR",0.444419668881155,0.365707449395011,0.999975617694874
"MAT2B",-0.000699711413063274,0.997922504708181,0.999975617694874
"ENSG00000253600",-4.41507336953623,0.1010397508161,0.999975617694874
"TENM2",-0.0477902904380046,0.955054809379526,0.999975617694874
"ENSG00000279739",-0.0475332850032718,0.963965819458557,0.999975617694874
"WWC1",-0.0412489649041406,0.878874883173751,0.999975617694874
"RARS",0.126344961549281,0.63073495310685,0.999975617694874
"FBLL1",0.823513157779842,0.340648222596884,0.999975617694874
"PANK3",0.126416056953011,0.64151066153911,0.999975617694874
"RPL10P9",-2.26836583041836,0.00322651176460645,0.360829032347959
"SLIT3",0.351825456975653,0.41364777978811,0.999975617694874
"ENSG00000279752",0.274004644154447,0.555687666858781,0.999975617694874
"SPDL1",0.408158135651847,0.205979748397232,0.999975617694874
"DOCK2",-0.146981471560574,0.6860821395141,0.999975617694874
"FAM196B",-0.153261686095284,0.776443918200584,0.999975617694874
"FOXI1",-0.502016014653177,0.631093687407876,0.999975617694874
"LCP2",-0.0280868296350068,0.924162456823701,0.999975617694874
"ENSG00000250274",0.276884026304796,0.638691178065317,0.999975617694874
"KCNIP1",0.212492283024007,0.714463244888863,0.999975617694874
"KCNMB1",-0.371441849641201,0.441723556526112,0.999975617694874
"ENSG00000253647",0.287194118499062,0.610293480715891,0.999975617694874
"GABRP",-0.449053148994477,0.562089226278806,0.999975617694874
"RANBP17",-0.41909597744213,0.247541563815599,0.999975617694874
"RN7SL623P",-0.0305580167724111,0.95617951941145,0.999975617694874
"ENSG00000253966",-0.226340527723805,0.649952853667172,0.999975617694874
"ENSG00000253213",0.230748644791861,0.688717461934292,0.999975617694874
"NPM1",-0.0126322902383709,0.972828732946907,0.999975617694874
"FGF18",0.851342340544776,0.106403369712035,0.999975617694874
"FBXW11",-0.172252421085924,0.494909979575206,0.999975617694874
"STK10",-0.0358329527083349,0.906529617202929,0.999975617694874
"UBTD2",-0.0913984024869056,0.767980671043689,0.999975617694874
"ENSG00000212529",0.353762894477938,0.440998975704326,0.999975617694874
"KLF3P1",0.822323275870886,0.0783782256539679,0.999975617694874
"SH3PXD2B",-0.35017271999173,0.322589253471023,0.999975617694874
"NEURL1B",0.730942981828217,0.0296407410324931,0.829504285865788
"MIR5003",1.40645320873159,0.00120193671598199,0.213801735551213
"DUSP1",-0.170619759227342,0.736052869546508,0.999975617694874
"ERGIC1",-0.299070474680134,0.135785828402968,0.999975617694874
"ENSG00000204758",0.254324719682805,0.540902413682258,0.999975617694874
"ENSG00000254295",0.208517982429977,0.676392980002452,0.999975617694874
"RPL26L1",0.159281260547719,0.722080804399109,0.999975617694874
"ATP6V0E1",-0.150234957413211,0.625535111516226,0.999975617694874
"ENSG00000254328",-0.0107880029576521,0.976789310666328,0.999975617694874
"SNORA74B",-0.60475482487107,0.21208565285477,0.999975617694874
"CREBRF",-0.0260532401661754,0.92485006705288,0.999975617694874
"BNIP1",0.00779755091391775,0.983270752172434,0.999975617694874
"NKX2-5",-0.906641172127704,0.511443410824278,0.999975617694874
"STC2",0.294708605807416,0.496530238370477,0.999975617694874
"BOD1",0.00764189234259203,0.980777517069606,0.999975617694874
"LINC01484",-0.247484504348566,0.66719161216531,0.999975617694874
"CPEB4",-0.075892821413393,0.75359896440409,0.999975617694874
"MSX2",-0.660594130052735,0.190272167876033,0.999975617694874
"DRD1",-0.441715755778995,0.456521468271637,0.999975617694874
"SFXN1",0.0713635750729851,0.841734476599392,0.999975617694874
"HRH2",0.508153548919546,0.278197005370469,0.999975617694874
"CPLX2",3.11362181640806,0.0165712733443527,0.708052057589933
"THOC3",0.182385814364425,0.70442411697419,0.999975617694874
"FAM153B",-0.596638807357735,0.428378596305401,0.999975617694874
"ENSG00000283235",0.565816503000497,0.48618584534432,0.999975617694874
"SIMC1",0.285922247806081,0.415937591850943,0.999975617694874
"BRCC3P1",0.0359509944851654,0.952126229294946,0.999975617694874
"KIAA1191",-0.25795643697346,0.466458194933761,0.999975617694874
"ARL10",-0.213612412092292,0.531311323644427,0.999975617694874
"NOP16",0.209950496586423,0.457439223779834,0.999975617694874
"HIGD2A",-0.31515166888053,0.386375151718933,0.999975617694874
"CLTB",0.102545492946202,0.780410027679761,0.999975617694874
"FAF2",0.0157584698288889,0.93341307783555,0.999975617694874
"RNF44",0.135162984740885,0.536998556105087,0.999975617694874
"CDHR2",1.25875351956025,0.0130761198452717,0.644460568598838
"GPRIN1",0.759950933863421,0.101057232090116,0.999975617694874
"SNCB",0.436263547092781,0.643649827698298,0.999975617694874
"TSPAN17",0.0618592432727929,0.82160249870798,0.999975617694874
"UNC5A",1.21649222828261,0.0569644053708182,0.974753434039289
"HK3",-0.0490374742530223,0.923726029185749,0.999975617694874
"UIMC1",0.272407212670575,0.325580939657518,0.999975617694874
"ZNF346",0.224409974619668,0.443250015283933,0.999975617694874
"ZNF346-IT1",0.0494645113039844,0.900243146679848,0.999975617694874
"FGFR4",0.386056632043753,0.481046183266969,0.999975617694874
"NSD1",0.0205205972431059,0.93261457100902,0.999975617694874
"ENSG00000240729",0.415536477612683,0.267121308092185,0.999975617694874
"RAB24",0.22591151437134,0.412008210007968,0.999975617694874
"MXD3",-0.115549114560906,0.785132277577185,0.999975617694874
"PRELID1",-0.359727576442487,0.330183520478722,0.999975617694874
"LMAN2",-0.0382051539562421,0.882976867655761,0.999975617694874
